,exp #,gen #,CHIR99021,SP600125,Dexameth,rhGM-CSF,rhSCF,rhIGF-1,AA,Y27632,ALB,FN,GL,CH,ITS,bME,PY,rep ct #1,rep ct #2,rep ct #3,rep ct #4,mean (rep ct),PC fold chg,count threshold,normalized cell count,Col26 (mean+1),Col27 (log Col26),Residual Col27 Exp#1,Residual Col27 Exp#2,Residual Col27 Exp#3,Col32 (log foldchg w/ +threshold),Col33 (std dev),Col34 (Col32+noise),Penicillin (units/mL),Streptomycin (µg/mL),CHIR99021 (µM),SP600125 (µM),Dexamethasone (nM),Recombinant Human GM-CSF (rhGM-CSF) (ng/mL),Recombinant Human SCF (rhSCF) (ng/mL),Recombinant Human IGF-1 (rhIGF-1) (ng/mL),Ascorbic Acid (AA) (µM),Y27632 (µM),Albumin (ALB) (mg/mL),Fibronectin (FN) (µg/mL),GlutaMAX Supplement (GL) (mM),Cholesterol Concentrate (CH) (µg/mL),ITS Supplement,Sodium Pyruvate (PY) (mM),β-mercaptoethanol (bME) (µM),CHIR Component A (µM),CHIR Component B (µM),SP600125 Active (µM),SP600125 Inactive (µM),Dex Active (nM),Dex Inactive (nM),IGF-1 Active (ng/mL),IGF-1 Inactive (ng/mL),Insulin (µg/mL),Transferrin (µg/mL),Selenium (ng/mL),bME Active (µM),bME Inactive (µM)
87,1,1,0,3,0,3,2,1,4,3,1,5,5,1,2,3,0,2733.333333,2916.666667,1416.666667,2850.0,2479.16666675,11.79277778,50.0,210.22754036411598,2480.16666675,3.3944808663172417,0.733350996445044,,,-0.7731138096777201,0.4980266,-0.7731138096777201,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
88,1,1,0,5,0,4,1,2,4,0,5,1,3,2,3,1,3,0.0,16.66666667,50.0,16.66666667,20.833333335,11.79277778,50.0,1.7666179863350226,21.833333335,1.339120045305273,-1.3142263245591617,,,-2.3258535793787947,0.4980266,-2.3258535793787947,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
89,1,1,5,1,0,4,5,0,5,2,2,2,4,1,2,3,1,0.0,0.0,33.33333333,0.0,8.3333333325,11.79277778,50.0,0.7066471944068127,9.3333333325,0.9700367765837805,-1.4973661034077057,,,-2.4101744650952535,0.4980266,-2.4101744650952535,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
90,1,2,3,1,3,3,5,2,3,3,2,3,1,2,2,2,3,38516.66667,40933.33333,47400.0,41100.0,41987.5,11.53472222,50.0,3640.0963282148286,41988.5,4.623130360149757,0.3439395873720672,,,0.4475456212670108,0.4980266,0.4475456212670108,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
91,1,2,1,2,1,4,2,5,4,4,0,1,2,1,1,3,3,6750.0,7633.333333,7950.0,8016.666667,7587.5,11.53472222,50.0,657.7965082543617,7588.5,3.8801559384642488,-0.35442421297178317,,,-0.2931400358050706,0.4980266,-0.2931400358050706,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
92,1,2,3,3,5,4,5,3,5,1,1,0,1,0,1,2,2,2683.333333,2683.333333,2866.666667,3233.333333,2866.6666665000002,11.53472222,50.0,248.52498498225648,2867.6666665000002,3.4575286681558075,0.02903417263430974,,,-0.7112044607778472,0.4980266,-0.7112044607778472,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
93,1,2,5,2,4,0,2,5,4,5,3,0,5,5,2,3,2,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,11.53472222,50.0,1.4449127037582012,17.66666667,1.247154614963069,-0.07753825771204026,,,-2.3521825180896476,0.4980266,-2.3521825180896476,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
94,1,2,3,1,4,0,5,2,1,2,2,5,5,3,0,1,1,133.3333333,50.0,100.0,200.0,120.833333325,11.53472222,50.0,10.475617099429378,121.833333325,2.0857661265445113,0.2719675011873799,,,-1.9435186440687369,0.4980266,-1.9435186440687369,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
95,1,2,4,2,5,3,5,5,4,5,5,4,4,3,1,2,1,2950.0,2583.333333,3266.666667,3583.333333,3095.83333325,11.53472222,50.0,268.39253466218275,3096.83333325,3.4909178329326465,-0.034712651513116644,,,-0.6783555491496035,0.4980266,-0.6783555491496035,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
96,1,2,4,0,4,4,5,3,2,3,4,1,2,5,1,3,1,2933.333333,3183.333333,3683.333333,3050.0,3212.49999975,11.53472222,50.0,278.50692357201814,3213.49999975,3.506978304212632,-0.35293018091485173,,,-0.6625407387426231,0.4980266,-0.6625407387426231,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
97,1,2,1,4,3,3,3,5,2,3,5,3,3,3,3,0,2,14883.33333,15800.0,13916.66667,16616.66667,15304.1666675,11.53472222,50.0,1326.7910900328554,15305.1666675,4.184838063262426,0.7399690160062504,,,0.010134991451353915,0.4980266,0.010134991451353915,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
98,1,2,2,3,1,4,0,1,0,0,4,4,1,5,0,1,1,16733.33333,15416.66667,14433.33333,15883.33333,15616.666665,11.53472222,50.0,1353.8832030061665,15617.666665,4.193616149246112,-0.11301082902759862,,,0.018885344114172267,0.4980266,0.018885344114172267,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
99,1,2,2,1,4,4,4,1,2,5,5,2,5,2,3,2,1,78533.33333,75966.66667,84033.33333,57450.0,73995.8333325,11.53472222,50.0,6415.051175155217,73996.8333325,4.869213134654654,-0.6727587476789818,,,0.693409366102484,0.4980266,0.693409366102484,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
100,1,2,3,3,2,4,4,1,4,5,0,2,5,2,3,1,3,8100.0,7133.333333,8050.0,7116.666667,7600.0,11.53472222,50.0,658.8801927819636,7601.0,3.8808707325324234,0.1569394617464095,,,-0.2924298239020636,0.4980266,-0.2924298239020636,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
101,1,2,2,1,2,3,3,4,4,4,5,2,2,4,3,1,3,19433.33333,20616.66667,20116.66667,23433.33333,20900.0,11.53472222,50.0,1811.9205301504,20901.0,4.320167065254232,0.18101947390840856,,,0.1450927682466329,0.4980266,0.1450927682466329,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
102,1,2,5,4,4,4,4,5,1,2,5,1,5,3,2,0,0,83.33333333,33.33333333,33.33333333,100.0,62.4999999975,11.53472222,50.0,5.418422637792832,63.4999999975,1.8027737252748774,-1.0579496777237345,,,-2.124938736617951,0.4980266,-2.124938736617951,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
103,1,2,4,4,1,2,2,3,4,4,1,4,3,0,0,1,3,16.66666667,16.66666667,33.33333333,100.0,41.6666666675,11.53472222,50.0,3.6122817587452922,42.6666666675,1.6300887149366883,-0.21574818144471375,,,-2.2138798199411327,0.4980266,-2.2138798199411327,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
104,1,2,2,3,5,2,4,4,2,3,1,2,5,1,2,3,3,7333.333333,6750.0,7116.666667,7866.666667,7266.66666675,11.53472222,50.0,629.9819387198039,7267.66666675,3.861395000073683,0.12706054806180855,,,-0.3117779891922571,0.4980266,-0.3117779891922571,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
105,1,2,2,0,2,1,0,2,0,5,5,2,5,0,3,1,2,1200.0,1333.333333,1333.333333,1383.333333,1312.49999975,11.53472222,50.0,113.78687537652726,1313.49999975,3.118430077039429,0.13561508093176178,,,-1.0417547481866882,0.4980266,-1.0417547481866882,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
106,1,2,2,3,1,4,1,3,4,5,5,3,0,0,1,3,1,5283.333333,5366.666667,5816.666667,5200.0,5416.66666675,11.53472222,50.0,469.5966286347206,5417.66666675,3.73381228064464,-0.14316815883041123,,,-0.43836866572102545,0.4980266,-0.43836866572102545,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
107,1,2,0,2,4,0,5,1,5,3,0,5,2,0,2,1,0,0.0,0.0,16.66666667,0.0,4.1666666675,11.53472222,50.0,0.3612281759395503,5.1666666675,0.7132104435206765,-0.526191894667343,,,-2.442359148453769,0.4980266,-2.442359148453769,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
108,1,2,2,2,3,4,1,0,4,5,0,0,5,1,1,2,1,20416.66667,21350.0,20500.0,20750.0,20754.1666675,11.53472222,50.0,1799.2775440672901,20755.1666675,4.317126225186711,0.34812302031649445,,,0.14205906530521864,0.4980266,0.14205906530521864,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
109,1,2,4,1,5,2,1,1,3,2,2,4,3,3,3,1,3,283.3333333,116.6666667,316.6666667,533.3333333,312.5,11.53472222,50.0,27.092113190047847,313.5,2.496237545166735,-0.19500091267615538,,,-1.6167832481486688,0.4980266,-1.6167832481486688,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
110,1,2,3,1,4,4,0,4,3,1,0,5,4,1,3,3,3,2033.333333,1833.333333,2066.666667,2383.333333,2079.1666665000002,11.53472222,50.0,180.2528597433359,2080.1666665000002,3.3180981327711714,0.2104509995144026,,,-0.8478816006665701,0.4980266,-0.8478816006665701,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
111,1,2,4,2,3,0,0,3,4,5,0,3,2,0,1,0,3,16.66666667,16.66666667,16.66666667,66.66666667,29.16666667,11.53472222,50.0,2.528597231360115,30.16666667,1.4795273245335292,-0.6659823613288032,,,-2.277548899796172,0.4980266,-2.277548899796172,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
112,1,2,0,2,0,4,5,5,4,1,4,4,3,1,1,1,2,100516.6667,85416.66667,99100.0,100000.0,96258.3333425,11.53472222,50.0,8345.093319681173,96259.3333425,4.983442849584471,-0.10862272104343695,,,0.8075726082150807,0.4980266,0.8075726082150807,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
113,1,2,1,3,0,3,1,3,4,4,2,0,1,5,0,3,2,1900.0,1883.333333,1833.333333,2000.0,1904.1666665,11.53472222,50.0,165.0812763569091,1905.1666665,3.279932974329289,-0.25148612427350026,,,-0.885129658089244,0.4980266,-0.885129658089244,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
114,1,2,5,0,5,5,3,4,3,5,3,0,3,1,3,3,3,33.33333333,83.33333333,116.6666667,266.6666667,125.000000015,11.53472222,50.0,10.83684527731956,126.000000015,2.1003705451692647,-0.36391925371645195,,,-1.9330532103321616,0.4980266,-1.9330532103321616,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
115,1,2,3,4,1,5,2,2,4,1,1,1,2,2,3,2,3,133.3333333,200.0,83.33333333,150.0,141.6666666575,11.53472222,50.0,12.281757978693655,142.6666666575,2.1543225142656053,-0.647846106277767,,,-1.893544669106484,0.4980266,-1.893544669106484,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
116,1,2,5,0,2,0,5,0,4,4,5,0,2,1,3,1,3,50.0,50.0,33.33333333,83.33333333,54.16666666500001,11.53472222,50.0,4.69596628613047,55.16666666500001,1.7416767433789544,-1.2830056740075402,,,-2.1583624921021984,0.4980266,-2.1583624921021984,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
117,1,2,3,3,4,3,1,2,3,5,2,5,3,5,3,2,2,1216.666667,1183.333333,1066.666667,1500.0,1241.6666667499999,11.53472222,50.0,107.64599641568132,1242.6666667499999,3.094354648991405,-0.4795902187286778,,,-1.0649408069049957,0.4980266,-1.0649408069049957,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
118,1,2,1,4,5,1,4,4,1,2,4,4,3,5,0,3,2,200.0,133.3333333,83.33333333,166.6666667,145.8333333325,11.53472222,50.0,12.642986155283415,146.8333333325,2.1668246580259396,0.14077174196165698,,,-1.8842046428334178,0.4980266,-1.8842046428334178,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
119,1,2,4,3,5,5,3,1,3,5,5,2,2,5,1,0,3,3500.0,3166.666667,3483.333333,3816.666667,3491.66666675,11.53472222,50.0,302.7092113840258,3492.66666675,3.543157139402627,-0.7657495850797149,,,-0.6268835750427758,0.4980266,-0.6268835750427758,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
120,1,2,2,2,0,5,4,0,2,5,1,3,3,5,1,0,1,58116.66667,44883.33333,44050.0,56883.33333,50983.3333325,11.53472222,50.0,4419.987959840094,50984.3333325,4.707436744872252,-0.44098962298332633,,,0.5317626769158257,0.4980266,0.5317626769158257,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
121,1,2,1,2,2,1,3,1,4,5,1,1,5,1,3,2,0,800.0,616.6666667,900.0,633.3333333,737.5,11.53472222,50.0,63.93738712851292,738.5,2.8683504996479683,-0.25546076892631175,,,-1.2798406965940432,0.4980266,-1.2798406965940432,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
122,1,2,1,1,0,0,5,3,3,0,5,3,2,3,1,0,0,283.3333333,250.0,200.0,250.0,245.833333325,11.53472222,50.0,21.31246237544852,246.833333325,2.3924038081229027,-0.196582065477231,,,-1.7050441520604456,0.4980266,-1.7050441520604456,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
123,1,2,0,3,2,1,1,0,2,0,4,1,1,0,2,0,2,1566.666667,1733.333333,1283.333333,1300.0,1470.8333332500001,11.53472222,50.0,127.51354607393398,1471.8333332500001,3.167858634357532,0.2552016758709188,,,-0.9940096363346095,0.4980266,-0.9940096363346095,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
124,1,2,0,4,1,5,3,3,5,1,5,4,5,4,3,1,3,10616.66667,12216.66667,11233.33333,14166.66667,12058.333335,11.53472222,50.0,1045.3943411044709,12059.333335,4.081323299766528,0.0075293570412542365,,,-0.09300689074550555,0.4980266,-0.09300689074550555,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
